# UTIAS Multi-Robot Cooperative Localization and Mapping Dataset
# produced by Keith Leung (keith.leung@robotics.utias.utoronto.ca) 2009
# Robot Groundtruth Data Fomat:
# Time [s]    x [m]    y [m]    orientation [rad] 
1248444175.103 	 2.43705830 	 -0.18124410 	 3.03920000 
1248444175.115 	 2.43708610 	 -0.18124670 	 3.03920000 
1248444175.141 	 2.43709500 	 -0.18121380 	 3.03920000 
1248444175.156 	 2.43707780 	 -0.18120580 	 3.03930000 
1248444175.183 	 2.43709940 	 -0.18118820 	 3.03930000 
1248444175.214 	 2.43707410 	 -0.18118760 	 3.03920000 
1248444175.249 	 2.43709080 	 -0.18118580 	 3.03920000 
1248444175.251 	 2.43710150 	 -0.18118570 	 3.03930000 
1248444175.281 	 2.43711410 	 -0.18119380 	 3.03930000 
1248444175.308 	 2.43712620 	 -0.18119780 	 3.03930000 
1248444175.334 	 2.43705230 	 -0.18119530 	 3.03920000 
1248444175.363 	 2.43705510 	 -0.18119680 	 3.03930000 
1248444175.397 	 2.43707380 	 -0.18118720 	 3.03940000 
1248444175.435 	 2.43709450 	 -0.18119100 	 3.03920000 
1248444175.437 	 2.43707070 	 -0.18118780 	 3.03920000 
1248444175.488 	 2.43709390 	 -0.18118670 	 3.03930000 
1248444175.490 	 2.43709910 	 -0.18119230 	 3.03930000 
1248444175.539 	 2.43707340 	 -0.18121920 	 3.03920000 
1248444175.590 	 2.43710780 	 -0.18121220 	 3.03920000 
1248444175.592 	 2.43711090 	 -0.18120640 	 3.03920000 
1248444175.644 	 2.43707670 	 -0.18121940 	 3.03920000 
1248444175.646 	 2.43706150 	 -0.18123310 	 3.03920000 
1248444175.687 	 2.43711110 	 -0.18125060 	 3.03930000 
1248444175.694 	 2.43711850 	 -0.18124190 	 3.03930000 
1248444175.740 	 2.43709990 	 -0.18118880 	 3.03920000 
1248444175.742 	 2.43710730 	 -0.18119890 	 3.03920000 
1248444175.799 	 2.43703860 	 -0.18122160 	 3.03920000 
1248444175.807 	 2.43705800 	 -0.18123790 	 3.03930000 
1248444175.842 	 2.43709410 	 -0.18122000 	 3.03930000 
1248444175.871 	 2.43710410 	 -0.18121650 	 3.03930000 
1248444175.895 	 2.43706190 	 -0.18119790 	 3.03920000 
1248444175.897 	 2.43704490 	 -0.18120090 	 3.03920000 
1248444175.941 	 2.43706060 	 -0.18119920 	 3.03930000 
1248444175.969 	 2.43704920 	 -0.18118490 	 3.03930000 
1248444175.971 	 2.43705330 	 -0.18118140 	 3.03930000 
1248444176.003 	 2.43711190 	 -0.18119660 	 3.03920000 
1248444176.024 	 2.43709750 	 -0.18119310 	 3.03920000 
1248444176.053 	 2.43706700 	 -0.18122280 	 3.03920000 
1248444176.082 	 2.43708110 	 -0.18122860 	 3.03920000 
1248444176.113 	 2.43707720 	 -0.18119160 	 3.03930000 
1248444176.115 	 2.43708430 	 -0.18119040 	 3.03930000 
1248444176.157 	 2.43707070 	 -0.18119610 	 3.03930000 
1248444176.171 	 2.43707800 	 -0.18122480 	 3.03930000 
1248444176.199 	 2.43711620 	 -0.18121760 	 3.03920000 
1248444176.228 	 2.43708640 	 -0.18120540 	 3.03930000 
1248444176.263 	 2.43711190 	 -0.18120760 	 3.03930000 
1248444176.265 	 2.43710310 	 -0.18119880 	 3.03930000 
1248444176.317 	 2.43707660 	 -0.18121250 	 3.03930000 
1248444176.322 	 2.43708480 	 -0.18121170 	 3.03930000 
1248444176.358 	 2.43707070 	 -0.18123210 	 3.03920000 
1248444176.360 	 2.43708400 	 -0.18121960 	 3.03920000 
1248444176.410 	 2.43712770 	 -0.18121580 	 3.03930000 
1248444176.412 	 2.43710420 	 -0.18121580 	 3.03940000 
1248444176.453 	 2.43708980 	 -0.18124180 	 3.03930000 
1248444176.481 	 2.43707880 	 -0.18123640 	 3.03930000 
1248444176.507 	 2.43711790 	 -0.18119230 	 3.03920000 
1248444176.509 	 2.43711280 	 -0.18118980 	 3.03920000 
1248444176.562 	 2.43708270 	 -0.18116590 	 3.03940000 
1248444176.564 	 2.43711090 	 -0.18117240 	 3.03940000 
1248444176.602 	 2.43704720 	 -0.18118230 	 3.03930000 
1248444176.626 	 2.43706420 	 -0.18119590 	 3.03920000 
1248444176.651 	 2.43708500 	 -0.18118170 	 3.03920000 
1248444176.680 	 2.43708310 	 -0.18117570 	 3.03930000 
1248444176.713 	 2.43711570 	 -0.18119830 	 3.03930000 
1248444176.717 	 2.43710000 	 -0.18119030 	 3.03930000 
1248444176.771 	 2.43707000 	 -0.18119330 	 3.03930000 
1248444176.799 	 2.43709860 	 -0.18121030 	 3.03930000 
1248444176.829 	 2.43712130 	 -0.18120660 	 3.03930000 
1248444176.841 	 2.43707760 	 -0.18119350 	 3.03920000 
1248444176.869 	 2.43706050 	 -0.18119980 	 3.03920000 
1248444176.897 	 2.43712500 	 -0.18123250 	 3.03930000 
1248444176.937 	 2.43710330 	 -0.18123880 	 3.03920000 
1248444176.958 	 2.43710440 	 -0.18124460 	 3.03920000 
1248444176.992 	 2.43708770 	 -0.18122330 	 3.03920000 
1248444177.039 	 2.43706660 	 -0.18122370 	 3.03930000 
1248444177.041 	 2.43705810 	 -0.18123240 	 3.03930000 
1248444177.097 	 2.43706610 	 -0.18121720 	 3.03930000 
1248444177.103 	 2.43707290 	 -0.18122270 	 3.03930000 
1248444177.135 	 2.43711800 	 -0.18122340 	 3.03910000 
1248444177.137 	 2.43711350 	 -0.18122010 	 3.03910000 
1248444177.193 	 2.43704640 	 -0.18122190 	 3.03920000 
1248444177.195 	 2.43706110 	 -0.18122450 	 3.03930000 
1248444177.232 	 2.43707290 	 -0.18120370 	 3.03930000 
1248444177.257 	 2.43707160 	 -0.18118800 	 3.03930000 
1248444177.286 	 2.43704580 	 -0.18117710 	 3.03930000 
1248444177.318 	 2.43704560 	 -0.18118490 	 3.03930000 
1248444177.347 	 2.43706940 	 -0.18119620 	 3.03920000 
1248444177.353 	 2.43706650 	 -0.18119560 	 3.03920000 
1248444177.388 	 2.43710910 	 -0.18124930 	 3.03920000 
1248444177.390 	 2.43711150 	 -0.18123170 	 3.03910000 
1248444177.415 	 2.43711300 	 -0.18122150 	 3.03910000 
1248444177.446 	 2.43705180 	 -0.18121540 	 3.03930000 
1248444177.501 	 2.43704030 	 -0.18120900 	 3.03930000 
1248444177.503 	 2.43703600 	 -0.18119790 	 3.03930000 
1248444177.543 	 2.43710480 	 -0.18121110 	 3.03930000 
1248444177.563 	 2.43708250 	 -0.18121110 	 3.03930000 
1248444177.593 	 2.43708920 	 -0.18124770 	 3.03910000 
1248444177.618 	 2.43708370 	 -0.18125090 	 3.03920000 
1248444177.651 	 2.43711850 	 -0.18124820 	 3.03920000 
1248444177.679 	 2.43712260 	 -0.18124170 	 3.03920000 
1248444177.709 	 2.43707920 	 -0.18119930 	 3.03920000 
1248444177.770 	 2.43704100 	 -0.18119760 	 3.03920000 
1248444177.773 	 2.43704430 	 -0.18120510 	 3.03920000 
1248444177.807 	 2.43704590 	 -0.18118980 	 3.03920000 
1248444177.809 	 2.43705710 	 -0.18119460 	 3.03920000 
1248444177.853 	 2.43711240 	 -0.18121080 	 3.03910000 
1248444177.855 	 2.43712250 	 -0.18120540 	 3.03910000 
1248444177.861 	 2.43711840 	 -0.18120080 	 3.03920000 
1248444177.910 	 2.43704720 	 -0.18123460 	 3.03920000 
1248444177.912 	 2.43704820 	 -0.18122910 	 3.03920000 
1248444177.951 	 2.43706290 	 -0.18120820 	 3.03930000 
1248444177.970 	 2.43708170 	 -0.18118820 	 3.03930000 
1248444178.000 	 2.43705240 	 -0.18118330 	 3.03930000 
1248444178.024 	 2.43704790 	 -0.18119210 	 3.03930000 
1248444178.053 	 2.43705800 	 -0.18123030 	 3.03920000 
1248444178.056 	 2.43704210 	 -0.18124840 	 3.03920000 
1248444178.110 	 2.43712970 	 -0.18123970 	 3.03920000 
1248444178.142 	 2.43712370 	 -0.18124250 	 3.03920000 
1248444178.173 	 2.43707900 	 -0.18121930 	 3.03920000 
1248444178.175 	 2.43707550 	 -0.18123740 	 3.03920000 
1248444178.215 	 2.43707760 	 -0.18121210 	 3.03930000 
1248444178.239 	 2.43709530 	 -0.18121310 	 3.03930000 
1248444178.269 	 2.43702280 	 -0.18121530 	 3.03930000 
1248444178.272 	 2.43705060 	 -0.18120640 	 3.03920000 
1248444178.331 	 2.43707850 	 -0.18122130 	 3.03920000 
1248444178.334 	 2.43706110 	 -0.18121080 	 3.03920000 
1248444178.363 	 2.43710920 	 -0.18125850 	 3.03920000 
1248444178.423 	 2.43709800 	 -0.18121920 	 3.03920000 
1248444178.425 	 2.43708410 	 -0.18121460 	 3.03920000 
1248444178.466 	 2.43705890 	 -0.18118830 	 3.03940000 
1248444178.491 	 2.43707780 	 -0.18119460 	 3.03930000 
1248444178.523 	 2.43701590 	 -0.18119690 	 3.03930000 
1248444178.525 	 2.43703150 	 -0.18119570 	 3.03930000 
1248444178.547 	 2.43707000 	 -0.18120370 	 3.03920000 
1248444178.571 	 2.43703810 	 -0.18118950 	 3.03930000 
1248444178.601 	 2.43710320 	 -0.18123450 	 3.03920000 
1248444178.625 	 2.43708850 	 -0.18124200 	 3.03920000 
1248444178.650 	 2.43708820 	 -0.18123520 	 3.03930000 
1248444178.672 	 2.43711360 	 -0.18124500 	 3.03930000 
1248444178.712 	 2.43700840 	 -0.18118370 	 3.03930000 
1248444178.759 	 2.43704380 	 -0.18122800 	 3.03920000 
1248444178.761 	 2.43705240 	 -0.18123670 	 3.03920000 
1248444178.814 	 2.43708210 	 -0.18128340 	 3.03920000 
1248444178.823 	 2.43703200 	 -0.18126260 	 3.03920000 
1248444178.852 	 2.43713170 	 -0.18127990 	 3.03920000 
1248444178.882 	 2.43709260 	 -0.18123720 	 3.03920000 
1248444178.911 	 2.43710570 	 -0.18122810 	 3.03930000 
1248444178.913 	 2.43710670 	 -0.18123250 	 3.03930000 
1248444178.952 	 2.43708120 	 -0.18126030 	 3.03920000 
1248444178.981 	 2.43710240 	 -0.18127520 	 3.03920000 
1248444179.009 	 2.43706310 	 -0.18123770 	 3.03930000 
1248444179.012 	 2.43707200 	 -0.18122760 	 3.03930000 
1248444179.056 	 2.43707180 	 -0.18120210 	 3.03920000 
1248444179.088 	 2.43706400 	 -0.18119240 	 3.03920000 
1248444179.117 	 2.43709740 	 -0.18125710 	 3.03920000 
1248444179.119 	 2.43708280 	 -0.18125340 	 3.03920000 
1248444179.152 	 2.43707480 	 -0.18124820 	 3.03930000 
1248444179.181 	 2.43709020 	 -0.18125160 	 3.03930000 
1248444179.208 	 2.43706260 	 -0.18119390 	 3.03920000 
1248444179.210 	 2.43707400 	 -0.18121640 	 3.03920000 
1248444179.270 	 2.43704640 	 -0.18120190 	 3.03920000 
1248444179.272 	 2.43708420 	 -0.18122890 	 3.03930000 
1248444179.307 	 2.43705110 	 -0.18123840 	 3.03920000 
1248444179.309 	 2.43706440 	 -0.18122770 	 3.03920000 
1248444179.355 	 2.43706560 	 -0.18124510 	 3.03910000 
1248444179.362 	 2.43704870 	 -0.18121780 	 3.03920000 
1248444179.411 	 2.43708180 	 -0.18124230 	 3.03930000 
1248444179.413 	 2.43705560 	 -0.18122810 	 3.03930000 
1248444179.453 	 2.43710370 	 -0.18126480 	 3.03920000 
1248444179.481 	 2.43708640 	 -0.18126030 	 3.03920000 
1248444179.509 	 2.43709840 	 -0.18124240 	 3.03920000 
1248444179.516 	 2.43711240 	 -0.18124790 	 3.03920000 
1248444179.518 	 2.43710190 	 -0.18125210 	 3.03920000 
1248444179.558 	 2.43706600 	 -0.18122230 	 3.03920000 
1248444179.560 	 2.43709250 	 -0.18122030 	 3.03920000 
1248444179.608 	 2.43710260 	 -0.18121650 	 3.03930000 
1248444179.636 	 2.43710550 	 -0.18121160 	 3.03930000 
1248444179.657 	 2.43705380 	 -0.18124360 	 3.03920000 
1248444179.677 	 2.43704630 	 -0.18123970 	 3.03920000 
1248444179.706 	 2.43709710 	 -0.18122270 	 3.03920000 
1248444179.708 	 2.43708440 	 -0.18121860 	 3.03930000 
1248444179.766 	 2.43708330 	 -0.18118410 	 3.03930000 
1248444179.768 	 2.43709660 	 -0.18120310 	 3.03930000 
1248444179.798 	 2.43705420 	 -0.18120460 	 3.03920000 
1248444179.838 	 2.43708970 	 -0.18122340 	 3.03920000 
1248444179.861 	 2.43703530 	 -0.18122590 	 3.03920000 
1248444179.873 	 2.43705110 	 -0.18120920 	 3.03920000 
1248444179.909 	 2.43705500 	 -0.18118010 	 3.03930000 
1248444179.957 	 2.43708560 	 -0.18122600 	 3.03920000 
1248444179.959 	 2.43704350 	 -0.18122740 	 3.03920000 
1248444180.019 	 2.43711160 	 -0.18125220 	 3.03920000 
1248444180.021 	 2.43710310 	 -0.18125370 	 3.03920000 
1248444180.057 	 2.43711370 	 -0.18121630 	 3.03920000 
1248444180.059 	 2.43714240 	 -0.18122940 	 3.03920000 
1248444180.105 	 2.43703440 	 -0.18124400 	 3.03910000 
1248444180.110 	 2.43706330 	 -0.18125810 	 3.03910000 
1248444180.161 	 2.43707900 	 -0.18125780 	 3.03920000 
1248444180.164 	 2.43706540 	 -0.18123500 	 3.03920000 
1248444180.201 	 2.43707070 	 -0.18122930 	 3.03930000 
