# UTIAS Multi-Robot Cooperative Localization and Mapping Dataset
# produced by Keith Leung (keith.leung@robotics.utias.utoronto.ca) 2009
# Odometry Data Fomat:
# Time [s]    forward velocity [m/s]    angular velocity[rad/s] 
1248297554.755 	  0.086 	 -0.398 
1248297554.775 	  0.086 	 -0.398 
1248297554.786 	  0.086 	 -0.398 
1248297554.816 	  0.086 	 -0.398 
1248297554.837 	  0.086 	 -0.398 
1248297554.877 	  0.086 	 -0.398 
1248297554.888 	  0.086 	 -0.398 
1248297554.918 	  0.086 	 -0.398 
1248297554.929 	  0.086 	 -0.398 
1248297554.980 	  0.086 	 -0.398 
1248297554.990 	  0.086 	 -0.398 
1248297555.010 	  0.000 	  0.000 
1248297555.021 	  0.000 	  0.000 
1248297555.031 	  0.086 	 -0.398 
1248297555.041 	  0.086 	 -0.398 
1248297555.072 	  0.086 	 -0.398 
1248297555.082 	  0.086 	 -0.398 
1248297555.123 	  0.086 	 -0.398 
1248297555.154 	  0.086 	 -0.398 
1248297555.174 	  0.086 	 -0.398 
1248297555.185 	  0.086 	 -0.398 
1248297555.225 	  0.086 	 -0.398 
1248297555.236 	  0.086 	 -0.398 
1248297555.276 	  0.086 	 -0.398 
1248297555.287 	  0.086 	 -0.398 
1248297555.338 	  0.086 	 -0.398 
1248297555.368 	  0.086 	 -0.398 
1248297555.399 	  0.086 	 -0.398 
1248297555.430 	  0.086 	 -0.398 
1248297555.480 	  0.086 	 -0.398 
1248297555.541 	  0.086 	 -0.398 
1248297555.582 	  0.086 	 -0.398 
1248297555.623 	  0.086 	 -0.398 
1248297555.633 	  0.086 	 -0.398 
1248297555.694 	  0.086 	 -0.398 
1248297555.735 	  0.086 	 -0.398 
1248297555.786 	  0.086 	 -0.398 
1248297555.796 	  0.086 	 -0.398 
1248297555.827 	  0.086 	 -0.398 
1248297555.837 	  0.086 	 -0.398 
1248297555.878 	  0.086 	 -0.398 
1248297555.890 	  0.086 	 -0.398 
1248297555.931 	  0.086 	 -0.398 
1248297555.952 	  0.086 	 -0.398 
1248297555.993 	  0.086 	 -0.398 
1248297556.013 	  0.000 	  0.000 
1248297556.023 	  0.000 	  0.000 
1248297556.033 	  0.086 	 -0.398 
1248297556.064 	  0.086 	 -0.398 
1248297556.095 	  0.086 	 -0.398 
1248297556.105 	  0.086 	 -0.398 
1248297556.135 	  0.086 	 -0.398 
1248297556.145 	  0.086 	 -0.398 
1248297556.186 	  0.086 	 -0.398 
1248297556.206 	  0.086 	 -0.398 
1248297556.226 	  0.086 	 -0.398 
1248297556.237 	  0.086 	 -0.398 
