# UTIAS Multi-Robot Cooperative Localization and Mapping Dataset
# produced by Keith Leung (keith.leung@robotics.utias.utoronto.ca) 2009
# Measurement Data Fomat:
# Time [s]    Subject #    range [m]    bearing [rad] 
1248297561.196 	   7 	  3.817 	 -0.062 
1248297561.196 	  36 	  1.717 	  0.319 
1248297561.432 	  36 	  1.624 	  0.453 
1248297561.667 	  36 	  1.534 	  0.563 
1248297561.902 	   7 	  3.671 	  0.274 
1248297562.137 	   7 	  3.584 	  0.355 
1248297562.373 	  61 	  2.951 	 -0.138 
1248297562.373 	   7 	  3.418 	  0.480 
1248297562.607 	   7 	  3.231 	  0.566 
1248297562.840 	   5 	  2.445 	  0.408 
1248297563.073 	  61 	  2.915 	  0.154 
1248297563.305 	  61 	  2.834 	  0.252 
1248297563.540 	  14 	  4.892 	  0.071 
1248297563.540 	  61 	  2.816 	  0.297 
1248297563.777 	  61 	  2.784 	  0.317 
1248297564.011 	  72 	  6.782 	  0.052 
1248297564.011 	  61 	  2.757 	  0.316 
1248297564.246 	  72 	  6.782 	  0.062 
1248297564.246 	  61 	  2.751 	  0.321 
1248297564.477 	  61 	  2.712 	  0.346 
1248297564.710 	  61 	  2.662 	  0.411 
1248297564.858 	  61 	  2.662 	  0.411 
1248297565.007 	  61 	  2.662 	  0.411 
1248297565.290 	  14 	  4.613 	  0.215 
1248297565.290 	  61 	  2.577 	  0.431 
1248297565.756 	  61 	  2.513 	  0.491 
1248297565.991 	  61 	  2.486 	  0.508 
1248297566.225 	  61 	  2.482 	  0.511 
1248297566.460 	  61 	  2.438 	  0.519 
1248297566.695 	   9 	  5.933 	 -0.044 
1248297566.695 	  61 	  2.433 	  0.519 
1248297567.394 	  81 	  3.458 	  0.229 
1248297567.629 	  14 	  4.202 	  0.414 
1248297567.864 	  81 	  3.418 	  0.281 
1248297567.864 	  72 	  6.191 	  0.377 
1248297568.098 	  23 	  3.973 	  0.096 
1248297568.098 	  72 	  6.191 	  0.382 
1248297568.333 	  63 	  4.393 	  0.013 
1248297568.484 	  63 	  4.393 	  0.013 
1248297568.698 	  63 	  4.393 	  0.013 
1248297568.982 	  27 	  2.168 	 -0.107 
1248297568.982 	  72 	  6.060 	  0.435 
1248297569.259 	  23 	  3.885 	  0.189 
1248297569.259 	  72 	  5.933 	  0.465 
1248297569.494 	  23 	  3.893 	  0.227 
1248297569.494 	  90 	  7.307 	  0.520 
1248297569.731 	   9 	  5.813 	  0.208 
1248297569.966 	   9 	  5.697 	  0.216 
1248297569.966 	  72 	  5.697 	  0.511 
1248297570.438 	  45 	  7.501 	  0.188 
1248297570.438 	  90 	  7.123 	  0.548 
1248297570.910 	  23 	  3.792 	  0.291 
1248297570.910 	  90 	  7.123 	  0.567 
1248297571.148 	   9 	  5.585 	  0.256 
1248297571.148 	  90 	  7.123 	  0.569 
1248297571.620 	   9 	  5.585 	  0.248 
1248297571.620 	  23 	  3.817 	  0.291 
1248297571.858 	  90 	  7.123 	  0.563 
1248297572.094 	   9 	  5.567 	  0.244 
1248297572.094 	  72 	  5.585 	  0.533 
1248297572.330 	  45 	  7.307 	  0.208 
1248297572.330 	  90 	  7.123 	  0.567 
1248297572.565 	   9 	  5.479 	  0.247 
1248297572.565 	  90 	  6.948 	  0.564 
1248297572.802 	  45 	  7.307 	  0.203 
1248297572.802 	  90 	  7.088 	  0.561 
1248297573.040 	  45 	  7.307 	  0.188 
1248297573.040 	  90 	  7.123 	  0.547 
1248297573.512 	  63 	  3.976 	  0.162 
1248297573.512 	  72 	  5.479 	  0.544 
1248297573.512 	  90 	  6.948 	  0.564 
1248297573.750 	  45 	  7.123 	  0.191 
1248297573.750 	  90 	  7.079 	  0.554 
1248297573.989 	  27 	  1.800 	 -0.054 
1248297573.989 	  90 	  6.967 	  0.553 
1248297574.462 	  45 	  7.123 	  0.196 
1248297574.462 	  90 	  6.948 	  0.560 
1248297574.699 	   9 	  5.376 	  0.251 
1248297574.699 	  90 	  6.948 	  0.572 
1248297574.936 	  81 	  2.791 	  0.496 
1248297574.936 	  90 	  6.782 	  0.567 
1248297575.172 	  27 	  1.737 	 -0.026 
1248297575.404 	  81 	  2.840 	  0.416 
1248297575.636 	  63 	  3.919 	  0.004 
1248297575.895 	  63 	  3.849 	 -0.123 
1248297575.895 	   9 	  5.376 	 -0.041 
1248297575.896 	  81 	  2.958 	  0.216 
1248297575.896 	  72 	  5.813 	  0.267 
1248297575.896 	  14 	  3.340 	  0.532 
1248297576.145 	  63 	  3.817 	 -0.197 
1248297576.145 	  81 	  2.985 	  0.146 
1248297576.145 	  72 	  5.933 	  0.199 
1248297576.145 	  14 	  3.438 	  0.466 
1248297576.397 	  81 	  3.018 	  0.068 
1248297576.397 	  72 	  6.060 	  0.126 
1248297576.397 	  61 	  2.016 	  0.561 
1248297576.647 	  81 	  3.008 	  0.030 
1248297576.647 	  72 	  6.034 	  0.083 
1248297576.647 	  90 	  7.706 	  0.098 
1248297576.647 	  14 	  3.584 	  0.359 
1248297576.648 	  61 	  2.033 	  0.521 
1248297576.900 	  14 	  3.628 	  0.289 
1248297576.900 	  61 	  2.106 	  0.447 
1248297577.134 	  14 	  3.645 	  0.240 
1248297577.134 	  61 	  2.150 	  0.392 
1248297577.371 	  14 	  3.720 	  0.149 
1248297577.371 	  61 	  2.217 	  0.304 
1248297577.607 	  81 	  2.915 	 -0.251 
1248297577.607 	  61 	  2.243 	  0.244 
1248297577.844 	  61 	  2.270 	  0.199 
1248297578.080 	  61 	  2.289 	  0.127 
1248297578.317 	  61 	  2.297 	  0.074 
1248297578.556 	  61 	  2.306 	  0.022 
1248297578.794 	  61 	  2.314 	 -0.042 
1248297579.035 	  61 	  2.291 	 -0.090 
1248297579.035 	   5 	  1.485 	  0.561 
1248297579.321 	  61 	  2.297 	 -0.059 
1248297579.556 	  61 	  2.312 	  0.022 
1248297579.817 	  61 	  2.267 	  0.198 
1248297580.302 	  61 	  2.186 	  0.353 
1248297580.540 	  18 	  4.607 	  0.247 
1248297580.540 	  61 	  2.187 	  0.352 
1248297580.776 	  14 	  3.646 	  0.276 
1248297580.776 	  61 	  2.178 	  0.361 
1248297581.012 	  90 	  7.706 	 -0.089 
1248297581.012 	  61 	  2.204 	  0.338 
1248297581.247 	  14 	  3.684 	  0.228 
1248297581.247 	  61 	  2.220 	  0.306 
1248297581.484 	  18 	  4.731 	  0.139 
1248297581.484 	  61 	  2.242 	  0.254 
1248297581.718 	  61 	  2.220 	  0.292 
1248297581.967 	  81 	  2.983 	 -0.125 
1248297581.967 	  72 	  6.060 	 -0.078 
1248297581.968 	  18 	  4.629 	  0.251 
1248297581.968 	  14 	  3.658 	  0.303 
1248297581.968 	  61 	  2.182 	  0.357 
1248297582.210 	  81 	  2.984 	 -0.125 
1248297582.211 	  72 	  6.060 	 -0.072 
1248297582.211 	  18 	  4.614 	  0.252 
1248297582.211 	  14 	  3.636 	  0.308 
1248297582.211 	  61 	  2.182 	  0.367 
1248297582.446 	  81 	  3.033 	 -0.072 
1248297582.446 	  18 	  4.570 	  0.300 
1248297582.447 	  61 	  2.153 	  0.417 
1248297582.681 	  18 	  4.393 	  0.423 
1248297582.681 	  61 	  2.036 	  0.534 
1248297583.387 	   9 	  5.376 	  0.066 
1248297583.387 	  72 	  5.697 	  0.377 
1248297583.616 	   9 	  5.376 	  0.057 
1248297583.616 	  90 	  7.307 	  0.382 
1248297583.843 	  81 	  2.899 	  0.295 
1248297583.843 	  90 	  7.501 	  0.364 
1248297584.068 	  81 	  2.938 	  0.233 
1248297584.068 	  72 	  5.813 	  0.285 
1248297584.297 	  23 	  4.349 	  0.147 
1248297584.297 	  18 	  4.084 	  0.567 
1248297584.532 	  72 	  5.933 	  0.249 
1248297584.532 	  18 	  4.084 	  0.566 
1248297584.760 	   9 	  5.416 	 -0.062 
1248297584.760 	  18 	  4.084 	  0.566 
1248297584.990 	  63 	  3.822 	 -0.142 
1248297584.990 	  18 	  4.089 	  0.566 
1248297585.228 	   9 	  5.376 	 -0.062 
1248297585.228 	  18 	  4.079 	  0.566 
1248297585.464 	   9 	  5.452 	 -0.062 
1248297585.464 	  18 	  4.084 	  0.566 
1248297585.691 	  81 	  2.949 	  0.220 
1248297585.691 	  72 	  5.813 	  0.273 
1248297585.919 	   9 	  5.410 	  0.030 
1248297585.919 	  72 	  5.813 	  0.339 
1248297586.152 	  81 	  2.859 	  0.355 
1248297586.382 	  45 	  7.123 	  0.068 
1248297586.382 	  90 	  7.123 	  0.442 
1248297586.607 	  81 	  2.887 	  0.317 
1248297586.836 	  81 	  2.944 	  0.210 
1248297587.062 	  61 	  2.046 	  0.525 
1248297587.515 	  61 	  2.192 	  0.332 
1248297587.974 	  61 	  2.280 	  0.128 
1248297588.205 	  61 	  2.266 	  0.043 
1248297588.433 	  61 	  2.259 	 -0.047 
1248297588.662 	   7 	  3.162 	  0.469 
1248297588.894 	   7 	  3.249 	  0.396 
1248297589.170 	   7 	  3.303 	  0.329 
1248297589.643 	   7 	  3.279 	  0.342 
1248297589.882 	   7 	  3.236 	  0.349 
1248297590.599 	  61 	  2.073 	 -0.303 
1248297590.599 	  14 	  3.817 	 -0.248 
1248297590.599 	   7 	  3.231 	  0.339 
1248297590.836 	   7 	  3.196 	  0.356 
1248297591.315 	  61 	  2.049 	 -0.270 
1248297591.315 	   7 	  3.136 	  0.396 
1248297591.551 	   7 	  3.131 	  0.407 
1248297591.797 	  61 	  2.009 	 -0.276 
1248297591.797 	   7 	  3.082 	  0.396 
1248297592.043 	   7 	  3.118 	  0.369 
1248297592.284 	   7 	  3.096 	  0.372 
1248297592.991 	   7 	  3.072 	  0.365 
1248297593.225 	   7 	  3.022 	  0.400 
1248297593.460 	   7 	  2.946 	  0.457 
1248297593.688 	   7 	  2.814 	  0.554 
1248297593.927 	  14 	  3.928 	  0.047 
1248297594.162 	  14 	  3.919 	  0.126 
1248297594.390 	  14 	  3.868 	  0.227 
1248297594.620 	  14 	  3.868 	  0.275 
1248297594.851 	  61 	  1.953 	  0.201 
1248297595.077 	  61 	  1.925 	  0.270 
1248297595.306 	  18 	  4.382 	  0.226 
1248297595.306 	  14 	  3.714 	  0.445 
1248297595.536 	  90 	  7.501 	 -0.039 
1248297595.536 	  14 	  3.643 	  0.493 
1248297595.767 	  61 	  1.835 	  0.442 
1248297595.767 	  14 	  3.530 	  0.570 
1248297595.998 	  90 	  7.501 	  0.079 
1248297595.999 	  61 	  1.808 	  0.476 
1248297596.223 	  61 	  1.756 	  0.548 
1248297596.459 	  81 	  2.768 	  0.011 
1248297596.459 	  61 	  1.753 	  0.538 
1248297596.687 	  61 	  1.831 	  0.441 
1248297597.143 	  61 	  1.909 	  0.286 
1248297597.378 	  61 	  1.937 	  0.226 
1248297597.610 	  14 	  3.973 	  0.321 
1248297597.837 	  61 	  1.953 	  0.121 
1248297598.070 	  14 	  4.142 	  0.126 
1248297598.561 	  14 	  4.202 	  0.058 
1248297598.815 	  61 	  1.896 	 -0.168 
1248297598.815 	  14 	  4.162 	 -0.038 
1248297598.815 	   7 	  2.788 	  0.543 
1248297599.049 	  61 	  1.881 	 -0.233 
1248297599.049 	   7 	  2.880 	  0.475 
1248297599.331 	  14 	  4.142 	 -0.195 
1248297599.331 	   7 	  2.981 	  0.385 
1248297599.568 	   7 	  2.992 	  0.360 
1248297599.810 	   7 	  2.983 	  0.339 
1248297600.044 	   7 	  2.973 	  0.317 
1248297600.285 	   7 	  2.956 	  0.336 
1248297600.525 	   7 	  2.939 	  0.341 
1248297600.766 	   7 	  2.915 	  0.353 
1248297601.004 	  14 	  4.084 	 -0.240 
1248297601.004 	   7 	  2.872 	  0.368 
1248297601.272 	   7 	  2.872 	  0.363 
