# UTIAS Multi-Robot Cooperative Localization and Mapping Dataset
# produced by Keith Leung (keith.leung@robotics.utias.utoronto.ca) 2009
# Odometry Data Fomat:
# Time [s]    forward velocity [m/s]    angular velocity[rad/s] 
1248297553.448 	  0.086 	 -0.398 
1248297553.458 	  0.086 	 -0.398 
1248297553.499 	  0.086 	 -0.398 
1248297553.510 	  0.086 	 -0.398 
1248297553.540 	  0.086 	 -0.398 
1248297553.571 	  0.086 	 -0.398 
1248297553.591 	  0.086 	 -0.398 
1248297553.602 	  0.086 	 -0.398 
1248297553.632 	  0.086 	 -0.398 
1248297553.653 	  0.086 	 -0.398 
1248297553.694 	  0.086 	 -0.398 
1248297553.734 	  0.086 	 -0.398 
1248297553.795 	  0.086 	 -0.398 
1248297553.836 	  0.086 	 -0.398 
1248297553.867 	  0.086 	 -0.398 
1248297553.887 	  0.086 	 -0.398 
1248297553.898 	  0.086 	 -0.398 
1248297553.938 	  0.086 	 -0.398 
1248297553.949 	  0.086 	 -0.398 
1248297553.989 	  0.086 	 -0.398 
1248297554.000 	  0.086 	 -0.398 
1248297554.010 	  0.000 	  0.000 
1248297554.020 	  0.000 	  0.000 
1248297554.030 	  0.000 	  0.000 
1248297554.041 	  0.086 	 -0.398 
1248297554.061 	  0.086 	 -0.398 
1248297554.082 	  0.086 	 -0.398 
1248297554.102 	  0.086 	 -0.398 
1248297554.133 	  0.086 	 -0.398 
1248297554.153 	  0.086 	 -0.398 
1248297554.184 	  0.086 	 -0.398 
1248297554.194 	  0.086 	 -0.398 
1248297554.235 	  0.086 	 -0.398 
1248297554.245 	  0.086 	 -0.398 
1248297554.296 	  0.086 	 -0.398 
1248297554.306 	  0.086 	 -0.398 
1248297554.327 	  0.086 	 -0.398 
1248297554.337 	  0.086 	 -0.398 
1248297554.378 	  0.086 	 -0.398 
1248297554.389 	  0.086 	 -0.398 
1248297554.429 	  0.086 	 -0.398 
1248297554.440 	  0.086 	 -0.398 
1248297554.480 	  0.086 	 -0.398 
1248297554.491 	  0.086 	 -0.398 
1248297554.521 	  0.086 	 -0.398 
1248297554.532 	  0.086 	 -0.398 
1248297554.572 	  0.086 	 -0.398 
1248297554.603 	  0.086 	 -0.398 
1248297554.644 	  0.086 	 -0.398 
1248297554.685 	  0.086 	 -0.398 
1248297554.705 	  0.086 	 -0.398 
1248297554.726 	  0.086 	 -0.398 
1248297554.756 	  0.086 	 -0.398 
1248297554.777 	  0.086 	 -0.398 
1248297554.787 	  0.086 	 -0.398 
1248297554.817 	  0.086 	 -0.398 
1248297554.838 	  0.086 	 -0.398 
1248297554.878 	  0.086 	 -0.398 
1248297554.889 	  0.086 	 -0.398 
1248297554.919 	  0.086 	 -0.398 
1248297554.929 	  0.086 	 -0.398 
1248297554.980 	  0.086 	 -0.398 
1248297554.990 	  0.086 	 -0.398 
1248297555.011 	  0.000 	  0.000 
1248297555.021 	  0.000 	  0.000 
1248297555.031 	  0.086 	 -0.398 
1248297555.082 	  0.086 	 -0.398 
1248297555.122 	  0.086 	 -0.396 
1248297555.153 	  0.085 	 -0.396 
1248297555.173 	  0.085 	 -0.393 
1248297555.183 	  0.085 	 -0.392 
1248297555.224 	  0.084 	 -0.386 
1248297555.235 	  0.083 	 -0.385 
1248297555.285 	  0.083 	 -0.378 
1248297555.336 	  0.081 	 -0.366 
1248297555.377 	  0.081 	 -0.359 
1248297555.407 	  0.081 	 -0.357 
1248297555.427 	  0.080 	 -0.344 
1248297555.438 	  0.080 	 -0.341 
1248297555.478 	  0.079 	 -0.330 
1248297555.488 	  0.079 	 -0.328 
1248297555.539 	  0.067 	  0.000 
1248297555.580 	  0.067 	  0.000 
1248297555.630 	  0.067 	  0.000 
1248297555.691 	  0.067 	  0.000 
1248297555.732 	  0.067 	  0.000 
1248297555.782 	  0.067 	  0.000 
1248297555.793 	  0.067 	  0.000 
1248297555.823 	  0.067 	  0.000 
1248297555.844 	  0.067 	  0.000 
1248297555.884 	  0.067 	  0.000 
1248297555.935 	  0.067 	  0.000 
1248297555.955 	  0.067 	  0.000 
1248297555.996 	  0.067 	  0.000 
1248297556.006 	  0.000 	  0.000 
1248297556.016 	  0.000 	  0.000 
1248297556.026 	  0.000 	  0.000 
1248297556.037 	  0.067 	  0.000 
1248297556.067 	  0.067 	  0.000 
1248297556.108 	  0.067 	  0.000 
1248297556.148 	  0.067 	  0.000 
1248297556.189 	  0.067 	  0.000 
1248297556.209 	  0.067 	  0.000 
1248297556.229 	  0.067 	  0.000 
1248297556.260 	  0.067 	  0.000 
1248297556.290 	  0.067 	  0.000 
1248297556.311 	  0.067 	  0.000 
1248297556.341 	  0.067 	  0.000 
1248297556.352 	  0.067 	  0.000 
1248297556.392 	  0.067 	  0.000 
1248297556.402 	  0.067 	  0.000 
1248297556.443 	  0.067 	  0.000 
1248297556.453 	  0.067 	  0.000 
1248297556.494 	  0.067 	  0.000 
1248297556.545 	  0.067 	  0.000 
1248297556.555 	  0.067 	  0.000 
1248297556.586 	  0.067 	  0.000 
1248297556.637 	  0.067 	  0.000 
1248297556.657 	  0.067 	  0.000 
1248297556.688 	  0.067 	  0.000 
1248297556.698 	  0.067 	  0.000 
1248297556.739 	  0.067 	  0.000 
1248297556.749 	  0.067 	  0.000 
1248297556.790 	  0.067 	  0.000 
1248297556.810 	  0.067 	  0.000 
